"ECUD","SRAZKY_7","SRAZKY_5","SRAZKY_3","SRAZKY_ACT","EFFDT"
"8118005310",0,0,0,"0.0","2018-04-14T06:00Z"
"8118005318",0,0,0,"0.0","2018-04-14T06:00Z"
"5224007288",51,2.5,1,"0.0","2024-08-24T06:00Z"
"5315005296",5.8,4.8,4.8,"0.0","2015-10-10T06:00Z"
"5315005300",5.8,4.8,4.8,"0.0","2015-10-10T06:00Z"
"5316001826",5.9,0.1,0.1,"0.0","2016-05-11T06:00Z"
"5316004781",15.2,6.6,1.8,"0.0","2016-10-15T06:00Z"
"5318002657",3.1,3.1,3.1,"0.0","2018-05-04T06:00Z"
"5318009155",8.4,8.4,8.4,"8.1","2018-12-02T06:00Z"
"5320003107",0,0,0,"0.0","2020-04-09T06:00Z"
"5322002733",0,0,0,"0.0","2022-03-13T06:00Z"
"5323005101",4.3,0.5,0.5,"0.0","2023-07-07T06:00Z"
"5324011526",0,0,0,"0.0","2024-11-04T06:00Z"
"6215001327",5.3,4.8,4.8,"0.0","2015-03-03T06:00Z"
"6215002672",0,0,0,"0.0","2015-04-21T06:00Z"
"6215003236",13.1,4.7,2.9,"0.0","2015-05-16T06:00Z"
"6216001399",1.8,1.8,1.8,"0.0","2016-03-16T06:00Z"
"6216003665",5,3.1,0.3,"0.3","2016-06-09T06:00Z"
"6216004352",4.7,4.7,4.7,"0.0","2016-06-28T06:00Z"
"6216007001",10.3,10.3,0,"0.0","2016-09-09T06:00Z"
"6217000003",1.1,0.8,0,"0.0","2017-01-01T06:00Z"
"6217000007",1.1,0.8,0,"0.0","2017-01-01T06:00Z"
"6217002460",3.3,3.3,3.3,"3.3","2017-03-17T06:00Z"
"6217002453",3.3,3.3,3.3,"3.3","2017-03-17T06:00Z"
"6217003109",0,0,0,"0.0","2017-04-03T06:00Z"
"6217003103",0,0,0,"0.0","2017-04-03T06:00Z"
"6217003106",0,0,0,"0.0","2017-04-03T06:00Z"
"6217003316",1.2,1.2,0.3,"0.2","2017-04-10T06:00Z"
"6217003313",1.2,1.2,0.3,"0.2","2017-04-10T06:00Z"
"6217006158",19.5,19.5,16.4,"0.0","2017-06-19T06:00Z"
"6217007083",0.5,0.5,0.5,"0.3","2017-07-03T06:00Z"
"6217010644",0.2,0.2,0.2,"0.0","2017-08-29T06:00Z"
"6217014723",3.7,3.7,3.7,"0.8","2017-11-11T06:00Z"
"6218002877",0.1,0.1,0,"0.0","2018-03-25T06:00Z"
"6218002879",0.1,0.1,0,"0.0","2018-03-25T06:00Z"
"6218003393",0,0,0,"0.0","2018-04-08T06:00Z"
"6218005967",22.3,22.3,21.5,"11.5","2018-06-05T06:00Z"
"6219009038",28.2,3.1,0,"0.0","2019-06-28T06:00Z"
"6219014369",1.9,1.9,1.9,"0.2","2019-09-30T06:00Z"
"6219014328",1.9,1.9,1.9,"0.2","2019-09-30T06:00Z"
"6220004347",0,0,0,"0.0","2020-04-03T06:00Z"
"6220015421",24.2,16.3,6.8,"0.0","2020-11-05T06:00Z"
"6221002541",0.9,0.9,0,"0.0","2021-02-25T06:00Z"
"6223002040",0.1,0.1,0.1,"0.0","2023-02-13T06:00Z"
"6223002856",0.1,0.1,0.1,"0.0","2023-03-05T06:00Z"
"6223004907",54.2,47.7,1.4,"1.2","2023-04-18T06:00Z"
"6223006477",29.9,17,4.2,"0.1","2023-05-20T06:00Z"
"6223006739",29.9,13.4,13.4,"12.0","2023-05-23T06:00Z"
"6223009206",0.5,0.5,0,"0.0","2023-07-02T06:00Z"
"6223010722",11.2,11.2,4.4,"3.8","2023-07-25T06:00Z"
"6224006615",19,18.5,7,"0.0","2024-05-22T06:00Z"
"6224014418",11.6,1.1,1.1,"1.1","2024-08-25T06:00Z"
"5322004339",19.9,19.9,19.9,"0.0","2022-05-07T06:00Z"
"5324008062",0,0,0,"0.0","2024-09-04T06:00Z"
"8115014970",28.4,20.3,0,"0.0","2015-08-22T06:00Z"
"8116010951",1.5,0.6,0.6,"0.0","2016-07-24T06:00Z"
"8121005602",3,2.9,0,"0.0","2021-03-26T06:00Z"
"8122012432",12.1,12.1,7.8,"0.0","2022-06-18T06:00Z"
"3115005194",2.7,2.7,0,"0.0","2015-07-23T06:00Z"
"3115005564",7.5,1,1,"0.0","2015-08-04T06:00Z"
"3116007634",5.5,2.7,2.4,"0.0","2016-11-04T06:00Z"
"3119002037",5.5,4.8,1.7,"1.3","2019-03-09T06:00Z"
"3119003790",0.6,0.5,0,"0.0","2019-04-19T06:00Z"
"3120003640",7.4,7.4,0.1,"0.0","2020-03-25T06:00Z"
"3120003962",0.5,0,0,"0.0","2020-04-06T06:00Z"
"3120003961",0.5,0,0,"0.0","2020-04-06T06:00Z"
"3121003997",6.4,1,1,"0.0","2021-05-31T06:00Z"
"3121004560",11.4,4.9,0,"0.0","2021-06-17T06:00Z"
"3123006321",2.5,2.5,0,"0.0","2023-07-05T06:00Z"
"3123006419",2.5,0,0,"0.0","2023-07-07T06:00Z"
"8115003388",0.3,0.3,0.3,"0.3","2015-03-22T06:00Z"
"8122005606",5.3,0.2,0,"0.0","2022-03-21T06:00Z"
"2115004156",0,0,0,"0.0","2015-04-15T06:00Z"
"2115010680",2.1,1.7,1.7,"1.7","2015-09-01T06:00Z"
"2115010842",2.5,2.5,0.8,"0.5","2015-09-05T06:00Z"
"2115011830",2.5,0,0,"0.0","2015-09-30T06:00Z"
"2116010441",1.1,0,0,"0.0","2016-09-12T06:00Z"
"2117005441",4.3,1.7,0.1,"0.1","2017-05-20T06:00Z"
"2117008551",6,5.8,1.1,"0.4","2017-07-10T06:00Z"
"2117009486",30.7,21.4,5.9,"1.2","2017-07-30T06:00Z"
"2117016190",16.6,13.1,9.9,"7.2","2017-11-12T06:00Z"
"2118010327",7.1,2,0,"0.0","2018-07-17T06:00Z"
"2118010714",3.5,3.5,3.5,"2.7","2018-07-23T06:00Z"
"2118010741",3.5,3.5,3.5,"2.7","2018-07-23T06:00Z"
"2119002227",12.5,12.5,1.7,"1.7","2019-02-07T06:00Z"
"2119008748",0.2,0,0,"0.0","2019-06-05T06:00Z"
"2119015991",8.7,8.7,6.2,"1.0","2019-09-29T06:00Z"
"2120007617",0.9,0.9,0.8,"0.0","2020-04-16T06:00Z"
"2120013187",6.5,5.4,0,"0.0","2020-07-23T06:00Z"
"2121005008",5.8,3,2.9,"2.7","2021-04-12T06:00Z"
"2121018137",5,3.7,3.7,"0.3","2021-10-21T06:00Z"
"2123008463",0,0,0,"0.0","2023-06-03T06:00Z"
"2123010794",6.7,1.5,0.8,"0.0","2023-07-07T06:00Z"
"2123013884",12.5,5.2,5.2,"0.0","2023-08-15T06:00Z"
"2123013936",12.5,5.2,5.2,"0.0","2023-08-15T06:00Z"
"2123016239",0.1,0.1,0.1,"0.0","2023-09-17T06:00Z"
"2124007138",0.1,0.1,0,"0.0","2024-05-01T06:00Z"
"4115002375",2.4,2.2,0.6,"0.0","2015-07-01T06:00Z"
"4118004556",10.1,2.3,1.6,"0.0","2018-08-14T06:00Z"
"4120002199",4.1,4.1,4.1,"4.1","2020-04-18T06:00Z"
"4123004246",8.6,1.8,1.8,"0.0","2023-07-22T06:00Z"
"7215002673",0,0,0,"0.0","2015-08-05T06:00Z"
"7216001172",6.3,5.7,0.1,"0.0","2016-04-21T06:00Z"
"6220004432",0,0,0,"0.0","2020-04-06T06:00Z"
"7221003792",1,1,1,"0.0","2021-07-22T06:00Z"
"7222005507",10.9,6.8,6.8,"0.0","2022-07-16T06:00Z"
"8116012094",35.9,35.9,35.9,"0.0","2016-08-08T06:00Z"
"8117003205",2.1,2.1,0,"0.0","2017-03-04T06:00Z"
"8119003271",13.3,0,0,"0.0","2019-02-28T06:00Z"
"8122004929",0,0,0,"0.0","2022-03-14T06:00Z"
"8123001303",28.3,24.3,21.1,"0.0","2023-01-21T06:00Z"
"5215000737",0,0,0,"0.0","2015-02-20T06:00Z"
"5218005091",5.9,5.9,0,"0.0","2018-07-30T06:00Z"
"5218005160",5.9,0,0,"0.0","2018-08-01T06:00Z"
"5218005164",5.9,0,0,"0.0","2018-08-01T06:00Z"
"5222006516",4.5,2.7,2.7,"2.7","2022-07-29T06:00Z"
"4216001677",3.7,3.7,2.7,"0.0","2016-03-27T06:00Z"
"4216002399",4.5,1.4,0.4,"0.0","2016-04-30T06:00Z"
"4221011443",2.7,2.7,2.7,"0.3","2021-10-22T06:00Z"
"4224018335",3.2,3.2,2.8,"2.5","2024-12-19T06:00Z"
"5215000991",3.3,3.3,3.3,"0.0","2015-03-12T06:00Z"
"5215004892",1.9,1.9,1.1,"0.0","2015-09-18T06:00Z"
"5217001699",0,0,0,"0.0","2017-03-31T06:00Z"
"5218004481",0.5,0.5,0.5,"0.0","2018-07-07T06:00Z"
"5218005094",0,0,0,"0.0","2018-07-30T06:00Z"
"5218006523",4.1,4.1,4.1,"0.0","2018-09-15T06:00Z"
"5219002888",0.3,0.3,0.3,"0.0","2019-04-16T06:00Z"
"5220001167",25.8,10.4,10.3,"9.8","2020-02-10T06:00Z"
"5220002876",0.1,0.1,0,"0.0","2020-04-17T06:00Z"
"5221003648",2.2,1.4,0,"0.0","2021-06-17T06:00Z"
"5221003701",1.4,0,0,"0.0","2021-06-18T06:00Z"
"5221007011",22.7,0.8,0,"0.0","2021-10-03T06:00Z"
"5222006395",1.1,1.1,0.7,"0.0","2022-07-25T06:00Z"
"5223004735",5.9,5.2,3.8,"3.8","2023-06-30T06:00Z"
"5223008707",27.1,2.6,1,"0.6","2023-11-10T06:00Z"
"5224007517",2.4,0,0,"0.0","2024-08-31T06:00Z"
"5224010072",15.4,5.2,1.4,"0.0","2024-10-09T06:00Z"
"2115004387",1.3,1.3,0,"0.0","2015-04-21T06:00Z"
"2115008180",4.2,2.3,0,"0.0","2015-07-21T06:00Z"
"2118012388",4.1,4.1,1.1,"0.0","2018-08-14T06:00Z"
"5218007578",0,0,0,"0.0","2018-10-21T06:00Z"
"2119008454",34.6,28.9,10.4,"0.0","2019-05-31T06:00Z"
"2122005255",0.1,0.1,0,"0.0","2022-03-09T06:00Z"
"2122006108",6.1,0,0,"0.0","2022-03-21T06:00Z"
"5223003645",16.3,0.6,0,"0.0","2023-05-21T06:00Z"
"3122002966",0.3,0,0,"0.0","2022-03-13T06:00Z"
"3122003510",0,0,0,"0.0","2022-03-24T06:00Z"
"3123012227",0.5,0.4,0.4,"0.0","2023-10-22T06:00Z"
"6115006352",0,0,0,"0.0","2015-08-13T06:00Z"
"6117002048",0.1,0.1,0.1,"0.1","2017-04-01T06:00Z"
"6117003039",4.5,0.7,0.5,"0.0","2017-05-10T06:00Z"
"6119003473",0.6,0.6,0.6,"0.6","2019-04-23T06:00Z"
"6119003510",0.6,0.6,0.6,"0.6","2019-04-23T06:00Z"
"6119010864",35,14.1,4.5,"0.0","2019-12-28T06:00Z"
"6121003124",3.8,3.2,2.1,"0.0","2021-04-10T06:00Z"
"6121004893",1,1,1,"0.0","2021-06-08T06:00Z"
"6121011423",10.9,10.9,10.9,"10.9","2021-11-01T06:00Z"
"6123006732",1.9,0.8,0.8,"0.0","2023-07-19T06:00Z"
"6123009787",0.2,0.2,0.2,"0.0","2023-09-19T06:00Z"
"6215006813",92.7,28.7,0,"0.0","2015-08-24T06:00Z"
"6216009035",0.5,0.5,0,"0.0","2016-11-01T06:00Z"
"6217002164",3,3,3,"0.6","2017-03-08T06:00Z"
"6217008159",12.4,12.4,12.4,"0.0","2017-07-23T06:00Z"
"6220011297",5.1,5.1,5.1,"4.9","2020-08-14T06:00Z"
"6224022591",8.9,4.8,0.1,"0.0","2024-11-26T06:00Z"
"3215005025",0.5,0,0,"0.0","2015-08-05T06:00Z"
"3217003684",6,6,6,"6.0","2017-06-03T06:00Z"
"3218005887",3.8,3.6,0.1,"0.0","2018-07-19T06:00Z"
"3220011166",6.7,6,6,"4.2","2020-10-29T06:00Z"
"3222008732",2.2,0.8,0,"0.0","2022-07-05T06:00Z"
"3222009420",0.4,0.4,0,"0.0","2022-07-19T06:00Z"
"3224011528",13.7,1.9,0,"0.0","2024-08-24T06:00Z"
"4215001327",7,2.3,0.4,"0.0","2015-03-07T06:00Z"
"4215001643",0.1,0,0,"0.0","2015-03-22T06:00Z"
"4215007109",6,0.9,0.9,"0.0","2015-09-16T06:00Z"
"4216001548",0.8,0.3,0,"0.0","2016-03-20T06:00Z"
"4216005653",4.7,0,0,"0.0","2016-08-26T06:00Z"
"4217004598",0.3,0.3,0.3,"0.0","2017-06-01T06:00Z"
"4217011494",11.6,7.2,7.2,"2.2","2017-11-27T06:00Z"
"4217011515",11.6,7.2,7.2,"2.2","2017-11-27T06:00Z"
"4218000174",16.8,16.1,6.4,"0.2","2018-01-07T06:00Z"
"4218007470",2.6,1.4,0,"0.0","2018-07-19T06:00Z"
"4218007913",0.1,0.1,0.1,"0.1","2018-07-28T06:00Z"
"4218007934",0.1,0.1,0.1,"0.1","2018-07-28T06:00Z"
"4218008039",0.1,0.1,0.1,"0.0","2018-07-30T06:00Z"
"4218008527",33.6,33.6,7.8,"0.0","2018-08-07T06:00Z"
"4218010727",2.4,2.4,0,"0.0","2018-09-18T06:00Z"
"4220007899",15.8,15.1,0,"0.0","2020-07-24T06:00Z"
"4220009243",10.2,7.9,7.9,"0.0","2020-08-25T06:00Z"
"4221003464",2.4,1.8,0.2,"0.1","2021-04-10T06:00Z"
"4221005242",0,0,0,"0.0","2021-06-08T06:00Z"
"4221007464",68.9,42.7,40.3,"0.0","2021-07-19T06:00Z"
"4221009978",0.3,0.3,0.1,"0.0","2021-09-27T06:00Z"
"4222012174",11.8,6.9,4.5,"0.0","2022-10-04T06:00Z"
"4223007244",0.2,0.1,0.1,"0.0","2023-07-11T06:00Z"
"2117007124",14.9,8.7,8.7,"8.7","2017-06-22T06:00Z"
"2117008950",20.4,16.4,1.8,"1.8","2017-07-19T06:00Z"
"2117011126",29,21.8,18.7,"18.7","2017-08-31T06:00Z"
"2118005709",1.7,1.7,0,"0.0","2018-04-28T06:00Z"
"2118006907",11.8,11.8,10.2,"0.0","2018-05-19T06:00Z"
"2119010141",31.1,31.1,9.2,"0.0","2019-06-24T06:00Z"
"2119010115",31.1,31.1,9.2,"0.0","2019-06-24T06:00Z"
"2119011047",1,1,0,"0.0","2019-07-06T06:00Z"
"2120012024",15.2,12.4,4,"0.0","2020-07-03T06:00Z"
"2120013548",1.2,1.2,1.2,"0.0","2020-07-29T06:00Z"
"2121005835",0.9,0.9,0.9,"0.9","2021-04-29T06:00Z"
"2122008950",5,2.7,0,"0.0","2022-05-09T06:00Z"
"2122009397",0,0,0,"0.0","2022-05-16T06:00Z"
"2122018282",4.5,0.1,0,"0.0","2022-09-01T06:00Z"
"2123006873",1.5,1.5,1,"0.0","2023-05-07T06:00Z"
"2123006901",1.5,1,1,"0.0","2023-05-08T06:00Z"
"2123012292",3.3,3.3,3.3,"0.5","2023-07-24T06:00Z"
"8115010176",7.4,1.5,0,"0.0","2015-07-18T06:00Z"
"8115018690",5.3,5.3,5.2,"5.2","2015-10-08T06:00Z"
"8115022100",9.3,0.1,0.1,"0.0","2015-12-25T06:00Z"
"8118006022",2.9,2.9,2.9,"0.0","2018-04-25T06:00Z"
"8118017729",15.6,13.4,1.9,"0.0","2018-09-06T06:00Z"
"8118022512",20.4,19.5,0,"0.0","2018-11-01T06:00Z"
"8119005260",6.1,0,0,"0.0","2019-03-23T06:00Z"
"8119014524",11.6,11.6,9.3,"0.0","2019-07-24T06:00Z"
"8120018026",4,4,0,"0.0","2020-08-17T06:00Z"
"8121007663",5.9,3.1,0,"0.0","2021-04-27T06:00Z"
"8121008140",27.5,27.5,15.7,"0.0","2021-05-04T06:00Z"
"8121011907",0,0,0,"0.0","2021-06-21T06:00Z"
"8121011882",0,0,0,"0.0","2021-06-21T06:00Z"
"8121013036",10.5,10.2,10.2,"0.2","2021-07-02T06:00Z"
"8121013338",10.3,0.7,0.3,"0.0","2021-07-05T06:00Z"
"8121021517",2.8,2.8,2.8,"0.0","2021-10-02T06:00Z"
"8122004975",0,0,0,"0.0","2022-03-14T06:00Z"
"8122008405",13.5,9.4,9.4,"0.0","2022-04-26T06:00Z"
"8122018363",10.6,10.3,1.4,"0.0","2022-08-18T06:00Z"
"8123022129",22.1,21.1,13.1,"1.7","2023-10-25T06:00Z"
"8123022954",25.1,20.7,20.2,"0.1","2023-11-06T06:00Z"
"6215005099",7.1,1.7,1,"0.0","2015-07-14T06:00Z"
"6215006693",68.1,68.1,66.1,"0.0","2015-08-20T06:00Z"
"6215008014",0.4,0.4,0.4,"0.4","2015-10-04T06:00Z"
"6216002095",13.7,5.4,5.4,"0.0","2016-04-16T06:00Z"
"6216002929",1.3,0.7,0,"0.0","2016-05-22T06:00Z"
"6216007979",0,0,0,"0.0","2016-10-01T06:00Z"
"6217000006",0.4,0.3,0,"0.0","2017-01-01T06:00Z"
"6217004027",23.4,22.7,6,"2.5","2017-05-01T06:00Z"
"6218003302",3.7,0.2,0.2,"0.0","2018-04-07T06:00Z"
"6218003607",8.9,8.7,8.7,"8.7","2018-04-12T06:00Z"
"6218007618",0,0,0,"0.0","2018-07-07T06:00Z"
"6218013823",6.7,5,0.1,"0.1","2018-09-28T06:00Z"
"6218014585",0,0,0,"0.0","2018-10-17T06:00Z"
"6218014582",0,0,0,"0.0","2018-10-17T06:00Z"
"6219002501",4.8,4.7,4.1,"4.1","2019-03-09T06:00Z"
"6219004522",2.5,2.5,0,"0.0","2019-04-18T06:00Z"
"6219004548",2.5,2.5,0,"0.0","2019-04-18T06:00Z"
"6219017105",1.4,0.3,0,"0.0","2019-12-03T06:00Z"
"6220006035",17,17,17,"0.0","2020-05-14T06:00Z"
"6221002757",0.8,0.8,0,"0.0","2021-03-02T06:00Z"
"6222010073",9.6,9.6,1.1,"0.0","2022-06-29T06:00Z"
"6223009775",1.6,0.3,0.3,"0.1","2023-07-11T06:00Z"
"6223014865",0.1,0,0,"0.0","2023-09-28T06:00Z"
"6224002752",0.7,0.7,0,"0.0","2024-03-10T06:00Z"
"3115006178",0.9,0.9,0,"0.0","2015-08-13T06:00Z"
"3117001936",11.4,1.6,0.2,"0.0","2017-03-25T06:00Z"
"3117003566",0.4,0.4,0,"0.0","2017-05-28T06:00Z"
"3117008036",0,0,0,"0.0","2017-09-29T06:00Z"
"3118000674",6.9,0.3,0.1,"0.0","2018-01-28T06:00Z"
"3119009921",3.5,1.5,0.3,"0.0","2019-11-02T06:00Z"
"3121000224",13.3,13.3,12.3,"0.2","2021-01-07T06:00Z"
"3122009694",6.9,0,0,"0.0","2022-08-13T06:00Z"
"2116003935",11.1,3.1,0.6,"0.0","2016-04-20T06:00Z"
"2118007330",1.7,0.1,0.1,"0.0","2018-05-25T06:00Z"
"2118016711",0.2,0,0,"0.0","2018-10-10T06:00Z"
"2120016737",0,0,0,"0.0","2020-09-13T06:00Z"
"2121020707",1,1,0.7,"0.7","2021-11-13T06:00Z"
"2122006076",6.5,0,0,"0.0","2022-03-21T06:00Z"
"4218003057",13.2,11.3,0.5,"0.0","2018-03-21T06:00Z"
"4218009272",3.4,3.4,3.4,"3.4","2018-08-23T06:00Z"
"4219004655",0,0,0,"0.0","2019-04-22T06:00Z"
"4220005930",31,31,15.7,"6.8","2020-05-27T06:00Z"
"5217001224",7.7,7.4,7.4,"0.0","2017-03-03T06:00Z"
"5218000767",4.1,3.2,1.9,"0.0","2018-02-03T06:00Z"
"5221002598",5.1,5.1,5.1,"4.7","2021-04-30T06:00Z"
"2121016875",1.9,1.9,0.2,"0.0","2021-10-02T06:00Z"
"5222002131",0,0,0,"0.0","2022-03-10T06:00Z"
"2122005542",0,0,0,"0.0","2022-03-13T06:00Z"
"5222002210",0,0,0,"0.0","2022-03-13T06:00Z"
"5222007728",0,0,0,"0.0","2022-09-05T06:00Z"
"2115008919",2.9,2,0,"0.0","2015-08-03T06:00Z"
"2116002716",4.4,1.6,0.9,"0.0","2016-03-11T06:00Z"
"2118010932",1.6,1.6,0,"0.0","2018-07-26T06:00Z"
"4219002081",1.1,1.1,1.1,"1.1","2019-03-01T06:00Z"
"2119011034",0,0,0,"0.0","2019-07-06T06:00Z"
"4221011516",6.3,6.3,1.9,"0.0","2021-10-24T06:00Z"
"2122002320",3.3,2.1,1.4,"0.0","2022-02-08T06:00Z"
"8115005153",0.1,0,0,"0.0","2015-04-25T06:00Z"
"8115018017",6.3,0.7,0.7,"0.7","2015-09-24T06:00Z"
"8118003360",0.2,0.2,0.2,"0.0","2018-03-11T06:00Z"
"5218005050",0.5,0.5,0.5,"0.0","2018-07-29T06:00Z"
"5319007748",5.1,5.1,0.4,"0.0","2019-09-21T06:00Z"
"5320003028",0.7,0,0,"0.0","2020-04-07T06:00Z"
"5318003984",23.1,20.9,2.6,"0.0","2018-07-01T06:00Z"
"5319003128",0,0,0,"0.0","2019-04-23T06:00Z"
"5319005688",0,0,0,"0.0","2019-07-10T06:00Z"
"5319008926",8.6,6.7,6.7,"0.0","2019-11-10T06:00Z"
"5321001228",14.7,12.2,2.2,"0.0","2021-02-11T06:00Z"
"5322006498",80.2,32.7,21.6,"5.3","2022-07-06T06:00Z"
"5323007857",3.6,0,0,"0.0","2023-09-28T06:00Z"
"6215000484",3.9,3.9,3.9,"0.0","2015-01-20T06:00Z"
"6215001831",6.5,6.5,6.5,"4.8","2015-03-26T06:00Z"
"6215002612",0,0,0,"0.0","2015-04-19T06:00Z"
"6215005052",8.5,8.5,1.1,"0.3","2015-07-13T06:00Z"
"6215006271",0,0,0,"0.0","2015-08-11T06:00Z"
"6215006275",0,0,0,"0.0","2015-08-11T06:00Z"
"6215009255",18.3,13.8,13.7,"0.0","2015-11-22T06:00Z"
"6215009592",4.9,4.7,4.1,"0.3","2015-12-11T06:00Z"
"6216010104",0,0,0,"0.0","2016-12-09T06:00Z"
"6217005417",12.5,12.5,0,"0.0","2017-06-03T06:00Z"
"6217007729",47.5,47.5,8.9,"8.6","2017-07-15T06:00Z"
"6218003892",11.3,1.8,0,"0.0","2018-04-19T06:00Z"
"6218004278",0.4,0.1,0,"0.0","2018-04-29T06:00Z"
"6218004630",4.7,4.7,0,"0.0","2018-05-06T06:00Z"
"6218005950",10.8,10.8,10.8,"0.0","2018-06-04T06:00Z"
"6219016753",8.3,3.4,0.6,"0.6","2019-11-25T06:00Z"
"6219017722",2.5,0.6,0,"0.0","2019-12-20T06:00Z"
"6220005794",4.1,1.6,0,"0.0","2020-05-09T06:00Z"
"6222001692",3.8,2.9,1.9,"0.0","2022-02-03T06:00Z"
"6222002216",2.5,2.5,2.5,"2.5","2022-02-16T06:00Z"
"6222003568",0.1,0,0,"0.0","2022-03-10T06:00Z"
"6222003612",0.1,0,0,"0.0","2022-03-11T06:00Z"
"6222005553",6.2,0.2,0.2,"0.0","2022-04-15T06:00Z"
"6222005611",0.2,0.2,0.2,"0.0","2022-04-17T06:00Z"
"6222006692",2.2,0.7,0.1,"0.0","2022-05-10T06:00Z"
"6222012970",2,0,0,"0.0","2022-08-13T06:00Z"
"6223002630",2.3,2.3,0.1,"0.0","2023-02-28T06:00Z"
"6223007267",0,0,0,"0.0","2023-06-03T06:00Z"
"6223010213",15.4,15.4,13.3,"0.0","2023-07-18T06:00Z"
"6223010210",15.4,15.4,13.3,"0.0","2023-07-18T06:00Z"
"6223016907",36.2,35.9,30.5,"0.3","2023-11-04T06:00Z"
"6224004551",0.2,0.2,0.1,"0.0","2024-04-13T06:00Z"
"6224006571",19,19,7.1,"2.6","2024-05-21T06:00Z"
"6224020773",5.5,3.2,0,"0.0","2024-10-19T06:00Z"
"6224021750",0,0,0,"0.0","2024-11-08T06:00Z"
"6224024239",0.8,0.8,0.8,"0.8","2024-12-31T06:00Z"
"5315001950",3.7,3.7,3.7,"0.0","2015-04-27T06:00Z"
"5315004015",0,0,0,"0.0","2015-08-10T06:00Z"
"5317001958",0.9,0.9,0.9,"0.0","2017-03-31T06:00Z"
"5317001955",0.9,0.9,0.9,"0.0","2017-03-31T06:00Z"
"5317004382",17.6,17.4,17.1,"5.2","2017-07-22T06:00Z"
"5318003138",0,0,0,"0.0","2018-05-27T06:00Z"
"5319003148",3.6,3.6,3.6,"3.6","2019-04-23T06:00Z"
"5319005373",0,0,0,"0.0","2019-06-30T06:00Z"
"5321008635",2.5,2.3,0.7,"0.0","2021-10-25T06:00Z"
"5321009114",2.4,0,0,"0.0","2021-11-14T06:00Z"
"5322002741",0.3,0,0,"0.0","2022-03-13T06:00Z"
"5324002302",13.8,6.2,4.5,"0.0","2024-03-31T06:00Z"
"5324003501",18.3,7.6,7.6,"0.0","2024-05-12T06:00Z"
"8115010245",15.4,10.5,6.4,"0.0","2015-07-18T06:00Z"
"8116003425",0,0,0,"0.0","2016-03-23T06:00Z"
"8118004396",1.3,1.3,1.3,"0.0","2018-03-29T06:00Z"
"8118016894",21.4,21.4,10.4,"0.0","2018-08-28T06:00Z"
"8122004483",0.5,0.5,0,"0.0","2022-03-09T06:00Z"
"8123018146",26.4,5.5,0,"0.0","2023-09-04T06:00Z"
"8124017680",9.7,1.4,1.4,"0.0","2024-07-31T06:00Z"
"3115005938",0,0,0,"0.0","2015-08-10T06:00Z"
"3115005954",0,0,0,"0.0","2015-08-10T06:00Z"
"3116006500",0,0,0,"0.0","2016-09-15T06:00Z"
"3116008434",7.1,7.1,0.2,"0.0","2016-12-16T06:00Z"
"3118008882",0,0,0,"0.0","2018-10-11T06:00Z"
"3118009159",0,0,0,"0.0","2018-10-22T06:00Z"
"3118009207",10.7,10.7,10.7,"6.6","2018-10-24T06:00Z"
"3119003216",2.5,0.9,0,"0.0","2019-03-30T06:00Z"
"3119003622",0.8,0.6,0.6,"0.5","2019-04-14T06:00Z"
"3120001293",20.9,5.2,5.2,"5.2","2020-02-10T06:00Z"
"3120004024",0,0,0,"0.0","2020-04-08T06:00Z"
"3120004020",0,0,0,"0.0","2020-04-08T06:00Z"
"3120004146",0,0,0,"0.0","2020-04-11T06:00Z"
"3120004635",12.6,12.6,12.6,"6.6","2020-04-30T06:00Z"
"3121002457",2.6,2.6,0,"0.0","2021-04-01T06:00Z"
"3121003506",7.5,6,0.7,"0.7","2021-05-11T06:00Z"
"3121003496",7.5,6,0.7,"0.7","2021-05-11T06:00Z"
"3121003500",7.5,6,0.7,"0.7","2021-05-11T06:00Z"
"3121004832",28,28,28,"9.7","2021-06-23T06:00Z"
"3122003266",4.6,4.6,0,"0.0","2022-03-20T06:00Z"
"3122003444",0,0,0,"0.0","2022-03-23T06:00Z"
"3122003438",0,0,0,"0.0","2022-03-23T06:00Z"
"8118005164",0.1,0.1,0,"0.0","2018-04-09T06:00Z"
"8122017687",8.3,8.3,0.5,"0.5","2022-08-11T06:00Z"
"8123009282",0,0,0,"0.0","2023-06-03T06:00Z"
"2115006022",4.2,1.9,1.7,"0.0","2015-06-04T06:00Z"
"2115008962",5.8,0,0,"0.0","2015-08-04T06:00Z"
"2115009780",2.3,2.3,2.3,"2.3","2015-08-15T06:00Z"
"2116006285",36.9,36.9,32.9,"29.0","2016-06-16T06:00Z"
"2117003259",3.9,0,0,"0.0","2017-03-28T06:00Z"
"2117009655",22,6.5,1.8,"0.6","2017-08-01T06:00Z"
"2117009669",22,6.5,1.8,"0.6","2017-08-01T06:00Z"
"2118003394",0.1,0.1,0.1,"0.1","2018-03-05T06:00Z"
"2118010201",7.1,7.1,2,"0.0","2018-07-15T06:00Z"
"2118010177",7.1,7.1,2,"0.0","2018-07-15T06:00Z"
"2118010209",7.1,7.1,2,"0.0","2018-07-15T06:00Z"
"2118010196",7.1,7.1,2,"0.0","2018-07-15T06:00Z"
"2118011185",3.3,0.6,0.6,"0.0","2018-07-30T06:00Z"
